Key	Value
[NAME]成熟之际，一股澎湃的灵气汹涌而出，方圆百里如化仙境。灵性交感下，蕴含五行妙道的灵息瞬间涤荡周身，众人皆有脱胎换骨之感。	[NAME]成熟之际，一股澎湃的灵气汹涌而出，方圆百里如化仙境。灵性交感下，蕴含五行妙道的灵息瞬间涤荡周身，众人皆有脱胎换骨之感。
[NAME]已经接受过此种灵根的涤荡。	[NAME]已经接受过此种灵根的涤荡。
[NAME]成熟之际，一股澎湃的灵气汹涌而出，方圆百里如化仙境。参悟这些蕴含在灵息中的五行妙道乃是不折不扣的机缘，可惜附近并没有人修炼，无人抓到这一机会。	[NAME]成熟之际，一股澎湃的灵气汹涌而出，方圆百里如化仙境。参悟这些蕴含在灵息中的五行妙道乃是不折不扣的机缘，可惜附近并没有人修炼，无人抓到这一机会。
[NAME]成熟之际，剧烈的煞气震荡九霄，天道震荡。方圆百里的灵气瞬间被抽取一空。灵性交感下，众人也被此异像所动，根基大损。虽说如此，借助天道震荡的机会修炼乃是罕见的机缘，众人亦大有所获。	[NAME]成熟之际，剧烈的煞气震荡九霄，天道震荡。方圆百里的灵气瞬间被抽取一空。灵性交感下，众人也被此异像所动，根基大损。虽说如此，借助天道震荡的机会修炼乃是罕见的机缘，众人亦大有所获。
[NAME]成熟之际，剧烈的煞气震荡九霄，天道震荡。方圆百里的灵气瞬间被抽取一空。借助天道震荡的机会修炼虽然十分危险，但亦是罕见的机缘。可惜附近并没有人修炼，无人抓到这一机会。	[NAME]成熟之际，剧烈的煞气震荡九霄，天道震荡。方圆百里的灵气瞬间被抽取一空。借助天道震荡的机会修炼虽然十分危险，但亦是罕见的机缘。可惜附近并没有人修炼，无人抓到这一机会。
[NAME]灵煞之性已达极致，一股晦涩难明的气息浮现在四周，灵性交感之下，众人皆尝试参悟，然而虽各有所获，但却无人破解其中的玄机。	[NAME]灵煞之性已达极致，一股晦涩难明的气息浮现在四周，灵性交感之下，众人皆尝试参悟，然而虽各有所获，但却无人破解其中的玄机。
[NAME]灵煞之性已达极致，一股晦涩难明的气息浮现在四周，似乎蕴藏有什么奥秘。可惜附近并没有人修炼，无人抓到这一机缘。	[NAME]灵煞之性已达极致，一股晦涩难明的气息浮现在四周，似乎蕴藏有什么奥秘。可惜附近并没有人修炼，无人抓到这一机缘。
天地灵根成熟，天象异变。似乎有%s伙贼人闻风而动，向此处袭来。	天地灵根成熟，天象异变。似乎有%s伙贼人闻风而动，向此处袭来。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的弟子略一沉吟答应了[NAME]入伙，短短几日，[NAME]觉得修为有了长足进步。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的弟子略一沉吟答应了[NAME]入伙，短短几日，[NAME]觉得修为有了长足进步。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的弟子略一沉吟答应[NAME]的请求。[NAME]面色一喜，却没想到对面突然出手偷袭，[NAME]瞬间被重创，拼了全力才逃得性命。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的弟子略一沉吟答应[NAME]的请求。[NAME]面色一喜，却没想到对面突然出手偷袭，[NAME]瞬间被重创，拼了全力才逃得性命。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，不消的几个回合便将敌手尽数诛杀，拯救了这附近的居民。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，不消的几个回合便将敌手尽数诛杀，拯救了这附近的居民。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，双方苦斗半日，[NAME]渐渐感到真气不济，暗暗叫苦。敌人却仿佛看穿了[NAME]的窘境，合力一击击碎了[NAME]的护体真气。[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这群邪派妖人并不打算放过[NAME]，他们循着气息一路追来。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，双方苦斗半日，[NAME]渐渐感到真气不济，暗暗叫苦。敌人却仿佛看穿了[NAME]的窘境，合力一击击碎了[NAME]的护体真气。[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这群邪派妖人并不打算放过[NAME]，他们循着气息一路追来。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的长老略一沉吟答应了[NAME]入伙，短短几日，[NAME]觉得修为有了长足进步。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的长老略一沉吟答应了[NAME]入伙，短短几日，[NAME]觉得修为有了长足进步。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的长老略一沉吟答应[NAME]的请求。[NAME]面色一喜，却没想到对面突然出手偷袭，[NAME]瞬间被重创，拼了全力才逃得性命。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]表明来意，愿意帮忙，只是需要分润一些好处。{0}的长老略一沉吟答应[NAME]的请求。[NAME]面色一喜，却没想到对面突然出手偷袭，[NAME]瞬间被重创，拼了全力才逃得性命。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，不消的几个回合便将敌手尽数诛杀，拯救了这附近的居民。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，不消的几个回合便将敌手尽数诛杀，拯救了这附近的居民。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，双方苦斗半日，[NAME]渐渐感到真气不济，暗暗叫苦。敌人却仿佛看穿了[NAME]的窘境，合力一击击碎了[NAME]的护体真气。[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这群邪派妖人并不打算放过[NAME]，他们循着气息一路追来。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在掳掠根基不错的凡人修炼魔功。\n[NAME]含怒出手，毫不容情，双方苦斗半日，[NAME]渐渐感到真气不济，暗暗叫苦。敌人却仿佛看穿了[NAME]的窘境，合力一击击碎了[NAME]的护体真气。[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这群邪派妖人并不打算放过[NAME]，他们循着气息一路追来。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在下山历练。\n[NAME]表明来意，想加入他们同行，也好交流心得，有个照应。对方略一思索，同意了你的要求。双方互相切磋心得，你觉得修为有了长足进步。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在下山历练。\n[NAME]表明来意，想加入他们同行，也好交流心得，有个照应。对方略一思索，同意了你的要求。双方互相切磋心得，你觉得修为有了长足进步。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，发起偷袭。对方完全没有察觉祸从天降，被[NAME]一招得手，全部丢掉了性命。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，发起偷袭。对方完全没有察觉祸从天降，被[NAME]一招得手，全部丢掉了性命。
[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，想发起偷袭，但没想到对方早已发现，将计就计重创了[NAME]。\n[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这敌人并不打算放过[NAME]，他们循着气息一路追来。	[NAME]悄悄追踪这些弟子的踪迹。发现这是一群{0}的内门弟子在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，想发起偷袭，但没想到对方早已发现，将计就计重创了[NAME]。\n[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这敌人并不打算放过[NAME]，他们循着气息一路追来。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在下山历练。\n[NAME]表明来意，想加入他们同行，也好交流心得，有个照应。对方略一思索，同意了你的要求。双方互相切磋心得，你觉得修为有了长足进步。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在下山历练。\n[NAME]表明来意，想加入他们同行，也好交流心得，有个照应。对方略一思索，同意了你的要求。双方互相切磋心得，你觉得修为有了长足进步。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，发起偷袭。对方完全没有察觉祸从天降，被[NAME]一招得手，全部丢掉了性命。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，发起偷袭。对方完全没有察觉祸从天降，被[NAME]一招得手，全部丢掉了性命。
[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，想发起偷袭，但没想到对方早已发现，将计就计重创了[NAME]。\n[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这敌人并不打算放过[NAME]，他们循着气息一路追来。	[NAME]悄悄追踪这几位长老的踪迹。发现这是一群{0}的内门长老在下山历练。\n[NAME]心生歹意，暗中凝聚杀招，想发起偷袭，但没想到对方早已发现，将计就计重创了[NAME]。\n[NAME]鲜血狂喷，勉强护住心脉，逃离战场。但这敌人并不打算放过[NAME]，他们循着气息一路追来。
[NAME]施展神通，一番争斗，最终从一名{0}的弟子手中夺得法宝。	[NAME]施展神通，一番争斗，最终从一名{0}的弟子手中夺得法宝。
[NAME]施展神通，一番争斗，但可惜的是最终棋差一招，惜败于一名{0}的弟子，与法宝无缘。	[NAME]施展神通，一番争斗，但可惜的是最终棋差一招，惜败于一名{0}的弟子，与法宝无缘。
[NAME]施展神通护体，隔绝四周极寒，进入法宝出土之处。经过一番争斗，最终从一名{0}的弟子手中夺得法宝。	[NAME]施展神通护体，隔绝四周极寒，进入法宝出土之处。经过一番争斗，最终从一名{0}的弟子手中夺得法宝。
[NAME]施展神通护体，隔绝四周极寒，进入法宝出土之处。但可惜的是最终棋差一招，惜败于一名{0}的弟子，与法宝无缘。	[NAME]施展神通护体，隔绝四周极寒，进入法宝出土之处。但可惜的是最终棋差一招，惜败于一名{0}的弟子，与法宝无缘。
[NAME]根本无法忍受这附近的严寒，只得无奈离去。	[NAME]根本无法忍受这附近的严寒，只得无奈离去。
[NAME]施展神通护体，隔绝四周炎热，进入法宝出土之处。经过一番争斗，最终从一名{0}的弟子手中夺得法宝。	[NAME]施展神通护体，隔绝四周炎热，进入法宝出土之处。经过一番争斗，最终从一名{0}的弟子手中夺得法宝。
